,Date,Q_obs,Q_sim,Residual,EPOT
0,2006-08-17,13.86,0.665,-13.195,1.676
1,2006-08-18,1.71,2.3409999999999997,0.6309999999999998,1.6440000000000001
2,2006-08-19,1.45,2.137,0.687,1.6119999999999999
3,2006-08-20,1.61,1.517,-0.0930000000000002,1.579
4,2006-08-21,1.68,1.354,-0.32599999999999985,1.547
5,2006-08-22,1.79,1.1840000000000002,-0.6059999999999999,1.515
6,2006-08-23,1.77,1.236,-0.534,1.483
7,2006-08-24,2.33,1.41,-0.9200000000000002,1.4509999999999998
8,2006-08-25,2.32,1.8019999999999998,-0.518,1.4180000000000001
9,2006-08-26,2.28,2.3369999999999997,0.05699999999999994,1.386
10,2006-08-27,2.34,2.477,0.137,1.354
11,2006-08-28,2.59,2.419,-0.17099999999999982,1.3219999999999998
12,2006-08-29,2.52,2.812,0.2919999999999998,1.29
13,2006-08-30,3.34,2.99,-0.34999999999999964,1.258
14,2006-08-31,2.24,2.94,0.6999999999999997,1.225
15,2006-09-01,2.15,2.826,0.6760000000000002,1.193
16,2006-09-02,2.09,2.734,0.6440000000000001,1.161
17,2006-09-03,2.46,2.596,0.13600000000000012,1.129
18,2006-09-04,3.49,2.6289999999999996,-0.8610000000000007,1.097
19,2006-09-05,3.04,2.853,-0.18699999999999983,1.064
20,2006-09-06,2.09,2.79,0.7000000000000002,1.032
21,2006-09-07,1.48,2.435,0.9550000000000001,1.0
22,2006-09-08,1.27,2.039,0.7690000000000001,0.968
23,2006-09-09,1.12,1.952,0.8319999999999999,0.9359999999999999
24,2006-09-10,1.7,2.042,0.34199999999999986,0.904
25,2006-09-11,1.65,2.177,0.5270000000000001,0.871
26,2006-09-12,2.4,2.661,0.2610000000000001,0.8390000000000001
27,2006-09-13,2.81,2.825,0.015000000000000124,0.807
28,2006-09-14,1.58,2.681,1.101,0.775
29,2006-09-15,0.95,2.182,1.232,0.743
30,2006-09-16,1.82,1.423,-0.397,0.735
31,2006-09-17,4.86,1.876,-2.9840000000000004,0.728
32,2006-09-18,3.9,2.602,-1.298,0.721
33,2006-09-19,2.82,3.215,0.395,0.7140000000000001
34,2006-09-20,1.36,2.501,1.1409999999999998,0.7070000000000001
35,2006-09-21,0.89,1.251,0.3609999999999999,0.7
36,2006-09-22,0.67,0.855,0.18499999999999994,0.6920000000000001
37,2006-09-23,0.56,0.75,0.18999999999999995,0.685
38,2006-09-24,0.52,0.716,0.19599999999999995,0.6779999999999999
39,2006-09-25,0.53,0.713,0.18299999999999994,0.6709999999999999
40,2006-09-26,0.53,0.721,0.19099999999999995,0.664
41,2006-09-27,0.68,0.78,0.09999999999999998,0.6559999999999999
42,2006-09-28,0.55,0.742,0.19199999999999995,0.649
43,2006-09-29,0.45,0.595,0.14499999999999996,0.642
44,2006-09-30,0.39,0.5479999999999999,0.15799999999999992,0.635
45,2006-10-01,0.36,0.531,0.17100000000000004,0.628
46,2006-10-02,0.34,0.547,0.20700000000000002,0.62
47,2006-10-03,0.36,0.6509999999999999,0.2909999999999999,0.613
48,2006-10-04,0.38,0.745,0.365,0.606
49,2006-10-05,0.35,0.682,0.3320000000000001,0.599
50,2006-10-06,0.33,0.573,0.24299999999999994,0.5920000000000001
51,2006-10-07,0.31,0.55,0.24000000000000005,0.585
52,2006-10-08,0.43,0.58,0.14999999999999997,0.5770000000000001
53,2006-10-09,0.46,0.623,0.16299999999999998,0.57
54,2006-10-10,0.4,0.591,0.19099999999999995,0.563
55,2006-10-11,2.84,0.665,-2.175,0.556
56,2006-10-12,9.82,2.072,-7.748,0.5489999999999999
57,2006-10-13,2.69,2.6069999999999998,-0.08300000000000018,0.541
58,2006-10-14,4.85,2.62,-2.2299999999999995,0.534
59,2006-10-15,2.19,2.445,0.2549999999999999,0.527
60,2006-10-16,3.11,2.305,-0.8049999999999997,0.52
61,2006-10-17,1.96,1.9569999999999999,-0.0030000000000001137,0.507
62,2006-10-18,1.2,1.145,-0.05499999999999994,0.495
63,2006-10-19,0.85,0.85,0.0,0.483
64,2006-10-20,0.7,0.6629999999999999,-0.03700000000000003,0.47
65,2006-10-21,0.64,0.573,-0.06700000000000006,0.45799999999999996
66,2006-10-22,0.61,0.5379999999999999,-0.07200000000000006,0.446
67,2006-10-23,0.54,0.507,-0.03300000000000003,0.433
68,2006-10-24,0.49,0.474,-0.016000000000000014,0.42100000000000004
69,2006-10-25,0.46,0.444,-0.016000000000000014,0.408
70,2006-10-26,0.43,0.41600000000000004,-0.013999999999999957,0.396
71,2006-10-27,0.41,0.389,-0.020999999999999963,0.384
72,2006-10-28,0.38,0.365,-0.015000000000000013,0.371
73,2006-10-29,0.37,0.342,-0.02799999999999997,0.359
74,2006-10-30,0.35,0.321,-0.02899999999999997,0.34700000000000003
75,2006-10-31,0.31,0.301,-0.009000000000000008,0.33399999999999996
76,2006-11-01,0.31,0.282,-0.028000000000000025,0.322
77,2006-11-02,0.33,0.268,-0.062,0.309
78,2006-11-03,0.35,0.264,-0.08599999999999997,0.297
79,2006-11-04,0.32,0.255,-0.065,0.285
80,2006-11-05,0.3,0.239,-0.061,0.272
81,2006-11-06,0.27,0.22399999999999998,-0.04600000000000004,0.26
82,2006-11-07,0.26,0.21,-0.05000000000000002,0.248
83,2006-11-08,0.25,0.19699999999999998,-0.05300000000000002,0.235
84,2006-11-09,0.24,0.185,-0.05499999999999999,0.223
85,2006-11-10,0.24,0.17600000000000002,-0.06399999999999997,0.21
86,2006-11-11,0.21,0.168,-0.04199999999999998,0.198
87,2006-11-12,0.2,0.158,-0.04200000000000001,0.18600000000000003
88,2006-11-13,0.22,0.14800000000000002,-0.07199999999999998,0.17300000000000001
89,2006-11-14,0.22,0.14,-0.07999999999999999,0.161
90,2006-11-15,0.2,0.131,-0.069,0.149
91,2006-11-16,0.19,0.125,-0.065,0.146
92,2006-11-17,0.18,0.125,-0.05499999999999999,0.14400000000000002
93,2006-11-18,0.18,0.131,-0.04899999999999999,0.141
94,2006-11-19,0.17,0.157,-0.013000000000000012,0.139
95,2006-11-20,0.17,0.177,0.0069999999999999785,0.13699999999999998
96,2006-11-21,0.16,0.17800000000000002,0.018000000000000016,0.134
97,2006-11-22,0.16,0.19,0.03,0.132
98,2006-11-23,0.15,0.249,0.099,0.129
99,2006-11-24,0.15,0.29100000000000004,0.14100000000000004,0.127
100,2006-11-25,0.14,0.265,0.125,0.125
101,2006-11-26,0.14,0.263,0.123,0.122
102,2006-11-27,0.16,0.457,0.29700000000000004,0.12
103,2006-11-28,0.27,1.495,1.225,0.11699999999999999
104,2006-11-29,0.27,1.389,1.119,0.115
105,2006-11-30,0.27,0.7120000000000001,0.44200000000000006,0.113
106,2006-12-01,0.33,0.62,0.29,0.11
