,Date,Q_obs,Q_sim,Residual,EPOT
0,2000-01-01,0.59,0.446,-0.14399999999999996,0.1
1,2000-01-02,1.43,1.9380000000000002,0.5080000000000002,0.1
2,2000-01-03,0.76,0.9570000000000001,0.19700000000000006,0.1
3,2000-01-04,0.58,2.17,1.5899999999999999,0.1
4,2000-01-05,0.43,0.703,0.27299999999999996,0.1
5,2000-01-06,2.16,1.869,-0.29100000000000015,0.1
6,2000-01-07,1.93,1.014,-0.9159999999999999,0.1
7,2000-01-08,3.19,4.878,1.6880000000000002,0.1
8,2000-01-09,1.28,3.0410000000000004,1.7610000000000003,0.1
9,2000-01-10,0.8,0.889,0.08899999999999997,0.1
10,2000-01-11,1.26,2.356,1.0959999999999999,0.1
11,2000-01-12,1.43,2.02,0.5900000000000001,0.1
12,2000-01-13,0.73,0.782,0.052000000000000046,0.1
13,2000-01-14,0.83,0.444,-0.38599999999999995,0.1
14,2000-01-15,1.49,0.3,-1.19,0.1
15,2000-01-16,0.73,0.273,-0.45699999999999996,0.1
16,2000-01-17,3.9,0.518,-3.3819999999999997,0.11
17,2000-01-18,1.97,2.8960000000000004,0.9260000000000004,0.114
18,2000-01-19,0.78,0.922,0.14200000000000002,0.11699999999999999
19,2000-01-20,0.56,0.499,-0.061000000000000054,0.121
20,2000-01-21,0.5,0.391,-0.10899999999999999,0.124
21,2000-01-22,0.49,0.341,-0.14899999999999997,0.128
22,2000-01-23,1.18,0.308,-0.8719999999999999,0.131
23,2000-01-24,1.07,0.292,-0.778,0.134
24,2000-01-25,0.62,0.276,-0.344,0.138
25,2000-01-26,0.28,0.262,-0.018000000000000016,0.141
26,2000-01-27,0.49,0.251,-0.239,0.145
27,2000-01-28,0.25,0.24600000000000002,-0.003999999999999976,0.14800000000000002
28,2000-01-29,1.24,0.247,-0.993,0.152
29,2000-01-30,0.56,0.25,-0.31000000000000005,0.155
30,2000-01-31,0.57,0.245,-0.32499999999999996,0.159
31,2000-02-01,0.58,0.23399999999999999,-0.346,0.155
32,2000-02-02,0.47,0.23,-0.23999999999999996,0.159
33,2000-02-03,0.4,0.22899999999999998,-0.17100000000000004,0.162
34,2000-02-04,1.7,0.228,-1.472,0.166
35,2000-02-05,3.63,3.9610000000000003,0.3310000000000004,0.16899999999999998
36,2000-02-06,3.15,4.843,1.693,0.172
37,2000-02-07,2.36,3.134,0.774,0.17600000000000002
38,2000-02-08,1.07,0.9309999999999999,-0.13900000000000012,0.179
39,2000-02-09,0.56,0.461,-0.09900000000000003,0.183
40,2000-02-10,0.89,0.341,-0.5489999999999999,0.18600000000000003
41,2000-02-11,0.72,0.532,-0.18799999999999994,0.19
42,2000-02-12,1.04,2.421,1.3809999999999998,0.193
43,2000-02-13,0.68,0.971,0.2909999999999999,0.19699999999999998
44,2000-02-14,0.53,0.521,-0.009000000000000008,0.2
45,2000-02-15,0.44,0.384,-0.055999999999999994,0.21600000000000003
46,2000-02-16,0.42,0.35700000000000004,-0.06299999999999994,0.23199999999999998
47,2000-02-17,0.93,0.327,-0.603,0.248
48,2000-02-18,1.77,0.31,-1.46,0.265
49,2000-02-19,1.72,0.292,-1.428,0.281
50,2000-02-20,2.21,0.275,-1.935,0.297
51,2000-02-21,1.39,0.259,-1.1309999999999998,0.313
52,2000-02-22,0.18,0.245,0.065,0.32899999999999996
53,2000-02-23,0.13,0.231,0.101,0.345
54,2000-02-24,0.16,0.223,0.063,0.361
55,2000-02-25,0.19,0.22,0.03,0.377
56,2000-02-26,0.36,0.222,-0.13799999999999998,0.39399999999999996
57,2000-02-27,1.79,0.239,-1.5510000000000002,0.41
58,2000-02-28,1.72,2.252,0.5319999999999998,0.426
59,2000-02-29,0.63,1.4040000000000001,0.7740000000000001,0.442
60,2000-03-01,0.41,0.61,0.2,0.45799999999999996
61,2000-03-02,0.31,0.377,0.067,0.474
62,2000-03-03,0.44,0.33,-0.10999999999999999,0.49
63,2000-03-04,0.63,0.307,-0.323,0.506
64,2000-03-05,0.73,0.285,-0.445,0.523
65,2000-03-06,3.38,0.281,-3.0989999999999998,0.539
66,2000-03-07,2.13,0.311,-1.819,0.555
67,2000-03-08,1.3,0.32299999999999995,-0.9770000000000001,0.5710000000000001
68,2000-03-09,1.34,0.312,-1.028,0.5870000000000001
69,2000-03-10,0.78,0.3,-0.48000000000000004,0.603
70,2000-03-11,0.45,0.28600000000000003,-0.16399999999999998,0.619
71,2000-03-12,0.33,0.272,-0.057999999999999996,0.635
72,2000-03-13,1.05,0.311,-0.7390000000000001,0.652
73,2000-03-14,0.9,0.48,-0.42000000000000004,0.6679999999999999
74,2000-03-15,0.56,0.467,-0.09300000000000003,0.684
75,2000-03-16,0.45,0.353,-0.09700000000000003,0.7
76,2000-03-17,0.45,0.35,-0.10000000000000003,0.71
77,2000-03-18,0.59,0.484,-0.10599999999999998,0.72
78,2000-03-19,0.43,0.5429999999999999,0.11299999999999993,0.73
79,2000-03-20,1.54,0.65,-0.89,0.74
80,2000-03-21,1.68,2.509,0.829,0.75
81,2000-03-22,1.06,0.971,-0.08900000000000008,0.76
82,2000-03-23,0.62,0.495,-0.125,0.77
83,2000-03-24,0.75,0.396,-0.354,0.78
84,2000-03-25,0.41,0.358,-0.05199999999999999,0.79
85,2000-03-26,0.26,0.336,0.07600000000000001,0.8
86,2000-03-27,0.21,0.322,0.11200000000000002,0.81
87,2000-03-28,0.37,0.308,-0.062,0.82
88,2000-03-29,0.17,0.29,0.11999999999999997,0.83
89,2000-03-30,0.18,0.304,0.124,0.84
90,2000-03-31,0.18,0.33299999999999996,0.15299999999999997,0.85
91,2000-04-01,0.18,0.332,0.15200000000000002,0.86
92,2000-04-02,0.19,0.33299999999999996,0.14299999999999996,0.87
93,2000-04-03,0.17,0.32899999999999996,0.15899999999999995,0.88
94,2000-04-04,0.15,0.308,0.158,0.89
95,2000-04-05,0.21,0.29,0.07999999999999999,0.9
96,2000-04-06,0.69,0.275,-0.4149999999999999,0.91
97,2000-04-07,1.1,2.1,1.0,0.92
98,2000-04-08,0.79,2.064,1.274,0.93
99,2000-04-09,0.5,0.872,0.372,0.94
100,2000-04-10,0.38,0.745,0.365,0.95
101,2000-04-11,0.34,0.682,0.342,0.96
102,2000-04-12,0.35,0.688,0.33799999999999997,0.97
103,2000-04-13,0.38,1.056,0.676,0.98
104,2000-04-14,0.4,1.1740000000000002,0.7740000000000001,0.99
105,2000-04-15,0.4,0.8490000000000001,0.44900000000000007,1.0
106,2000-04-16,0.29,0.6509999999999999,0.36099999999999993,1.042
107,2000-04-17,0.26,0.494,0.23399999999999999,1.084
108,2000-04-18,0.92,1.025,0.10499999999999987,1.126
109,2000-04-19,1.27,3.0269999999999997,1.7569999999999997,1.168
110,2000-04-20,2.24,2.6889999999999996,0.4489999999999994,1.21
