,Date,Q_obs,Q_sim,Residual,EPOT
0,2007-03-13,0.18,0.0,-0.18,0.65
1,2007-03-14,0.25,0.184,-0.066,0.667
2,2007-03-15,0.47,0.478,0.008000000000000007,0.6829999999999999
3,2007-03-16,1.21,0.86,-0.35,0.7
4,2007-03-17,2.16,1.051,-1.1090000000000002,0.71
5,2007-03-18,2.24,0.9259999999999999,-1.3140000000000003,0.72
6,2007-03-19,1.95,0.792,-1.158,0.73
7,2007-03-20,1.63,0.653,-0.9769999999999999,0.74
8,2007-03-21,1.36,0.532,-0.8280000000000001,0.75
9,2007-03-22,1.14,0.424,-0.716,0.76
10,2007-03-23,1.0,0.406,-0.594,0.77
11,2007-03-24,0.91,0.467,-0.443,0.78
12,2007-03-25,0.88,0.552,-0.32799999999999996,0.79
13,2007-03-26,0.91,0.541,-0.369,0.8
14,2007-03-27,1.03,0.479,-0.551,0.81
15,2007-03-28,1.15,0.445,-0.7049999999999998,0.82
16,2007-03-29,1.24,0.419,-0.821,0.83
17,2007-03-30,1.38,0.486,-0.8939999999999999,0.84
18,2007-03-31,1.48,0.512,-0.968,0.85
19,2007-04-01,2.53,1.065,-1.4649999999999999,0.86
20,2007-04-02,14.14,2.475,-11.665000000000001,0.87
21,2007-04-03,15.22,3.0860000000000003,-12.134,0.88
22,2007-04-04,11.01,2.617,-8.393,0.89
23,2007-04-05,9.97,2.597,-7.373000000000001,0.9
24,2007-04-06,7.79,2.596,-5.194,0.91
25,2007-04-07,5.63,2.3,-3.33,0.92
26,2007-04-08,4.05,2.0069999999999997,-2.043,0.93
27,2007-04-09,3.0,1.739,-1.261,0.94
28,2007-04-10,2.3,1.505,-0.7949999999999999,0.95
29,2007-04-11,1.91,1.4,-0.51,0.96
30,2007-04-12,1.65,1.564,-0.08599999999999985,0.97
31,2007-04-13,1.98,2.1180000000000003,0.13800000000000034,0.98
32,2007-04-14,5.0,3.3080000000000003,-1.6919999999999997,0.99
33,2007-04-15,9.7,5.52,-4.18,1.0
34,2007-04-16,16.98,8.338,-8.642000000000001,1.042
35,2007-04-17,20.7,9.814,-10.886,1.084
36,2007-04-18,14.22,7.587000000000001,-6.633,1.126
37,2007-04-19,9.01,4.695,-4.3149999999999995,1.168
38,2007-04-20,6.01,3.2060000000000004,-2.8039999999999994,1.21
39,2007-04-21,4.2,2.787,-1.4130000000000003,1.252
40,2007-04-22,3.13,2.435,-0.6949999999999998,1.294
41,2007-04-23,2.82,2.615,-0.20499999999999963,1.335
42,2007-04-24,3.33,2.759,-0.5710000000000002,1.3769999999999998
43,2007-04-25,6.01,2.515,-3.4949999999999997,1.419
44,2007-04-26,8.28,2.468,-5.811999999999999,1.4609999999999999
45,2007-04-27,12.51,4.373,-8.137,1.5030000000000001
46,2007-04-28,12.52,5.877999999999999,-6.642,1.545
47,2007-04-29,9.0,4.823,-4.177,1.587
48,2007-04-30,7.09,3.905,-3.185,1.629
49,2007-05-01,5.51,3.2539999999999996,-2.2560000000000002,1.671
50,2007-05-02,4.67,3.089,-1.581,1.713
51,2007-05-03,4.06,2.845,-1.2149999999999994,1.755
52,2007-05-04,4.19,2.801,-1.3890000000000002,1.797
53,2007-05-05,4.2,2.833,-1.367,1.839
54,2007-05-06,3.91,2.64,-1.27,1.881
55,2007-05-07,3.62,2.372,-1.2480000000000002,1.923
56,2007-05-08,3.64,2.235,-1.4050000000000002,1.965
57,2007-05-09,3.47,2.073,-1.3970000000000002,2.006
58,2007-05-10,3.08,1.94,-1.1400000000000001,2.048
59,2007-05-11,2.89,1.858,-1.032,2.09
60,2007-05-12,2.53,1.6840000000000002,-0.8459999999999996,2.1319999999999997
61,2007-05-13,2.27,1.469,-0.8009999999999999,2.174
62,2007-05-14,2.31,1.385,-0.925,2.2159999999999997
63,2007-05-15,2.61,1.39,-1.22,2.258
64,2007-05-16,3.0,1.402,-1.598,2.3
65,2007-05-17,3.39,1.641,-1.749,2.34
66,2007-05-18,3.24,1.726,-1.5140000000000002,2.38
67,2007-05-19,3.12,1.507,-1.6130000000000002,2.42
68,2007-05-20,3.46,1.446,-2.0140000000000002,2.46
69,2007-05-21,5.29,1.8119999999999998,-3.478,2.5
70,2007-05-22,6.51,2.283,-4.227,2.54
71,2007-05-23,6.68,2.301,-4.379,2.58
72,2007-05-24,5.67,2.084,-3.586,2.62
73,2007-05-25,4.79,1.875,-2.915,2.66
74,2007-05-26,3.93,1.692,-2.2380000000000004,2.7
75,2007-05-27,3.28,1.5130000000000001,-1.7669999999999997,2.74
76,2007-05-28,2.92,1.335,-1.585,2.78
77,2007-05-29,2.64,1.176,-1.4640000000000002,2.82
78,2007-05-30,2.54,1.022,-1.518,2.86
79,2007-05-31,2.55,0.888,-1.662,2.9
80,2007-06-01,2.32,0.768,-1.5519999999999998,2.94
81,2007-06-02,2.17,0.7070000000000001,-1.4629999999999999,2.98
82,2007-06-03,2.09,0.644,-1.4459999999999997,3.02
83,2007-06-04,1.98,0.584,-1.396,3.06
84,2007-06-05,1.89,0.529,-1.3609999999999998,3.1
85,2007-06-06,1.78,0.479,-1.3010000000000002,3.14
86,2007-06-07,1.63,0.43200000000000005,-1.198,3.18
87,2007-06-08,1.49,0.38799999999999996,-1.102,3.22
88,2007-06-09,1.35,0.348,-1.0020000000000002,3.26
89,2007-06-10,1.22,0.311,-0.909,3.3
90,2007-06-11,1.19,0.293,-0.897,3.34
91,2007-06-12,1.31,0.5489999999999999,-0.7610000000000001,3.38
92,2007-06-13,1.27,0.721,-0.549,3.42
93,2007-06-14,1.17,0.726,-0.44399999999999995,3.46
94,2007-06-15,1.06,0.995,-0.06500000000000006,3.5
95,2007-06-16,0.98,1.19,0.20999999999999996,3.5
96,2007-06-17,0.97,1.1540000000000001,0.18400000000000016,3.5
97,2007-06-18,0.93,1.031,0.10099999999999987,3.5
98,2007-06-19,0.88,0.871,-0.009000000000000008,3.5
99,2007-06-20,0.84,0.7340000000000001,-0.10599999999999987,3.5
100,2007-06-21,0.8,0.614,-0.18600000000000005,3.5
101,2007-06-22,0.76,0.502,-0.258,3.5
102,2007-06-23,0.76,0.457,-0.303,3.5
103,2007-06-24,0.74,0.41100000000000003,-0.32899999999999996,3.5
104,2007-06-25,0.69,0.36700000000000005,-0.3229999999999999,3.5
105,2007-06-26,0.64,0.33,-0.31,3.5
106,2007-06-27,0.59,0.297,-0.293,3.5
107,2007-06-28,0.54,0.263,-0.277,3.5
108,2007-06-29,0.51,0.23199999999999998,-0.278,3.5
109,2007-06-30,0.5,0.203,-0.297,3.5
110,2007-07-01,0.48,0.17800000000000002,-0.30199999999999994,3.5
111,2007-07-02,0.45,0.154,-0.29600000000000004,3.5
112,2007-07-03,0.43,0.133,-0.297,3.5
113,2007-07-04,0.4,0.113,-0.28700000000000003,3.5
114,2007-07-05,0.37,0.096,-0.274,3.5
115,2007-07-06,0.33,0.08,-0.25,3.5
116,2007-07-07,0.3,0.066,-0.23399999999999999,3.5
117,2007-07-08,0.27,0.053,-0.21700000000000003,3.5
118,2007-07-09,0.25,0.040999999999999995,-0.20900000000000002,3.5
119,2007-07-10,0.23,0.031,-0.199,3.5
120,2007-07-11,0.21,0.03,-0.18,3.5
121,2007-07-12,0.19,0.028999999999999998,-0.161,3.5
122,2007-07-13,0.23,0.109,-0.12100000000000001,3.5
123,2007-07-14,0.38,0.39299999999999996,0.012999999999999956,3.5
124,2007-07-15,0.4,0.521,0.121,3.5
125,2007-07-16,0.41,0.401,-0.008999999999999952,3.5
126,2007-07-17,0.41,0.29600000000000004,-0.11399999999999993,3.4610000000000003
127,2007-07-18,0.4,0.235,-0.16500000000000004,3.423
128,2007-07-19,0.37,0.20600000000000002,-0.16399999999999998,3.384
129,2007-07-20,0.35,0.204,-0.146,3.345
130,2007-07-21,0.35,0.26899999999999996,-0.08100000000000002,3.306
131,2007-07-22,0.34,0.273,-0.067,3.2680000000000002
132,2007-07-23,0.33,0.24100000000000002,-0.089,3.2289999999999996
133,2007-07-24,0.31,0.21100000000000002,-0.09899999999999998,3.19
134,2007-07-25,0.29,0.185,-0.10499999999999998,3.1519999999999997
135,2007-07-26,0.29,0.17800000000000002,-0.11199999999999996,3.113
136,2007-07-27,0.28,0.171,-0.10900000000000001,3.074
137,2007-07-28,0.27,0.149,-0.12100000000000002,3.035
138,2007-07-29,0.25,0.129,-0.121,2.997
139,2007-07-30,0.24,0.11,-0.13,2.958
140,2007-07-31,0.22,0.094,-0.126,2.9189999999999996
141,2007-08-01,0.22,0.084,-0.136,2.8810000000000002
142,2007-08-02,0.24,0.159,-0.08099999999999999,2.842
143,2007-08-03,0.25,0.185,-0.065,2.803
144,2007-08-04,0.25,0.152,-0.098,2.765
145,2007-08-05,0.27,0.14,-0.13,2.7260000000000004
146,2007-08-06,0.29,0.13,-0.15999999999999998,2.687
147,2007-08-07,0.29,0.113,-0.177,2.648
148,2007-08-08,0.29,0.096,-0.19399999999999998,2.61
149,2007-08-09,0.32,0.08199999999999999,-0.23800000000000002,2.571
150,2007-08-10,0.39,0.305,-0.08500000000000002,2.532
151,2007-08-11,0.42,0.465,0.04500000000000004,2.494
152,2007-08-12,0.42,0.353,-0.067,2.455
153,2007-08-13,0.42,0.253,-0.16699999999999998,2.416
154,2007-08-14,0.41,0.243,-0.16699999999999998,2.377
155,2007-08-15,0.4,0.263,-0.137,2.339
156,2007-08-16,0.4,0.27,-0.13,2.3
157,2007-08-17,0.49,0.44,-0.04999999999999999,2.2569999999999997
