,Date,Q_obs,Q_sim,Residual,EPOT
0,2007-06-08,1.97,0.0,-1.97,3.22
1,2007-06-09,1.87,0.0,-1.87,3.26
2,2007-06-10,1.95,0.0,-1.95,3.3
3,2007-06-11,1.99,0.0,-1.99,3.34
4,2007-06-12,1.58,0.0,-1.58,3.38
5,2007-06-13,0.99,0.004,-0.986,3.42
6,2007-06-14,0.62,0.011000000000000001,-0.609,3.46
7,2007-06-15,0.51,0.013000000000000001,-0.497,3.5
8,2007-06-16,0.63,0.012,-0.618,3.5
9,2007-06-17,0.92,0.011000000000000001,-0.909,3.5
10,2007-06-18,0.97,0.009000000000000001,-0.961,3.5
11,2007-06-19,1.03,0.006999999999999999,-1.0230000000000001,3.5
12,2007-06-20,0.99,0.005,-0.985,3.5
13,2007-06-21,1.05,0.004,-1.046,3.5
14,2007-06-22,1.29,0.012,-1.278,3.5
15,2007-06-23,2.17,0.256,-1.914,3.5
16,2007-06-24,1.34,0.345,-0.9950000000000001,3.5
17,2007-06-25,1.08,0.132,-0.9480000000000001,3.5
18,2007-06-26,1.28,0.064,-1.216,3.5
19,2007-06-27,1.39,0.055999999999999994,-1.3339999999999999,3.5
20,2007-06-28,0.99,0.048,-0.942,3.5
21,2007-06-29,0.73,0.042,-0.688,3.5
22,2007-06-30,0.71,0.036000000000000004,-0.6739999999999999,3.5
23,2007-07-01,0.85,0.031,-0.819,3.5
24,2007-07-02,1.12,0.027000000000000003,-1.0930000000000002,3.5
25,2007-07-03,1.43,0.023,-1.407,3.5
26,2007-07-04,1.42,0.019,-1.401,3.5
27,2007-07-05,1.23,0.016,-1.214,3.5
28,2007-07-06,1.28,0.013000000000000001,-1.2670000000000001,3.5
29,2007-07-07,1.04,0.011000000000000001,-1.0290000000000001,3.5
30,2007-07-08,0.84,0.008,-0.832,3.5
31,2007-07-09,1.38,0.185,-1.1949999999999998,3.5
32,2007-07-10,1.4,0.33299999999999996,-1.067,3.5
33,2007-07-11,1.01,0.214,-0.796,3.5
34,2007-07-12,0.95,0.23,-0.72,3.5
35,2007-07-13,0.88,0.28,-0.6,3.5
36,2007-07-14,0.81,0.134,-0.676,3.5
37,2007-07-15,1.61,0.21100000000000002,-1.399,3.5
38,2007-07-16,1.49,0.27699999999999997,-1.213,3.5
39,2007-07-17,1.12,0.184,-0.9360000000000002,3.4610000000000003
40,2007-07-18,1.79,0.815,-0.9750000000000001,3.423
41,2007-07-19,0.88,0.465,-0.415,3.384
42,2007-07-20,0.52,0.163,-0.357,3.345
43,2007-07-21,0.37,0.131,-0.239,3.306
44,2007-07-22,0.36,0.115,-0.245,3.2680000000000002
45,2007-07-23,0.42,0.1,-0.31999999999999995,3.2289999999999996
46,2007-07-24,0.55,0.19,-0.36000000000000004,3.19
47,2007-07-25,0.77,0.28300000000000003,-0.487,3.1519999999999997
48,2007-07-26,0.64,0.253,-0.387,3.113
49,2007-07-27,0.92,0.166,-0.754,3.074
50,2007-07-28,3.75,0.5429999999999999,-3.207,3.035
51,2007-07-29,1.79,1.652,-0.13800000000000012,2.997
52,2007-07-30,1.12,0.743,-0.3770000000000001,2.958
53,2007-07-31,0.96,0.51,-0.44999999999999996,2.9189999999999996
54,2007-08-01,1.2,0.406,-0.7939999999999999,2.8810000000000002
55,2007-08-02,2.51,0.379,-2.131,2.842
56,2007-08-03,1.52,1.16,-0.3600000000000001,2.803
57,2007-08-04,1.8,0.628,-1.1720000000000002,2.765
58,2007-08-05,1.88,0.858,-1.0219999999999998,2.7260000000000004
59,2007-08-06,1.34,0.88,-0.4600000000000001,2.687
60,2007-08-07,0.72,0.365,-0.355,2.648
61,2007-08-08,0.59,0.182,-0.408,2.61
62,2007-08-09,0.47,0.174,-0.296,2.571
63,2007-08-10,0.27,0.16,-0.11000000000000001,2.532
64,2007-08-11,0.21,0.142,-0.068,2.494
65,2007-08-12,0.17,0.125,-0.04500000000000001,2.455
66,2007-08-13,0.15,0.111,-0.03899999999999999,2.416
67,2007-08-14,0.21,0.128,-0.08199999999999999,2.377
68,2007-08-15,1.18,0.326,-0.8539999999999999,2.339
69,2007-08-16,1.22,0.977,-0.243,2.3
70,2007-08-17,3.47,1.7990000000000002,-1.671,2.2569999999999997
71,2007-08-18,2.43,2.32,-0.11000000000000032,2.213
72,2007-08-19,1.18,0.871,-0.30899999999999994,2.17
73,2007-08-20,1.01,0.745,-0.265,2.127
74,2007-08-21,0.45,0.387,-0.063,2.083
75,2007-08-22,0.23,0.17300000000000001,-0.056999999999999995,2.04
76,2007-08-23,0.2,0.151,-0.049000000000000016,1.9969999999999999
77,2007-08-24,0.17,0.134,-0.036000000000000004,1.953
78,2007-08-25,1.01,0.20800000000000002,-0.802,1.91
79,2007-08-26,1.74,0.95,-0.79,1.867
80,2007-08-27,1.21,0.9059999999999999,-0.30400000000000005,1.8230000000000002
81,2007-08-28,0.95,0.574,-0.376,1.78
82,2007-08-29,0.65,0.546,-0.10399999999999998,1.7369999999999999
83,2007-08-30,0.28,0.435,0.15499999999999997,1.693
84,2007-08-31,0.14,0.345,0.20499999999999996,1.65
85,2007-09-01,0.65,0.249,-0.401,1.607
86,2007-09-02,1.63,1.08,-0.5499999999999998,1.5630000000000002
87,2007-09-03,1.43,1.511,0.08099999999999996,1.52
88,2007-09-04,0.66,0.616,-0.04400000000000004,1.4769999999999999
89,2007-09-05,0.63,0.536,-0.09399999999999997,1.433
90,2007-09-06,0.79,0.5660000000000001,-0.22399999999999998,1.39
91,2007-09-07,2.0,1.659,-0.34099999999999997,1.347
92,2007-09-08,1.87,1.861,-0.009000000000000119,1.3030000000000002
93,2007-09-09,1.16,0.782,-0.3779999999999999,1.26
94,2007-09-10,0.95,1.328,0.3780000000000001,1.217
95,2007-09-11,0.52,0.518,-0.0020000000000000018,1.173
96,2007-09-12,0.64,0.34299999999999997,-0.29700000000000004,1.13
97,2007-09-13,0.39,0.268,-0.122,1.087
98,2007-09-14,2.87,1.187,-1.683,1.043
99,2007-09-15,1.51,0.9279999999999999,-0.5820000000000001,1.0
100,2007-09-16,1.67,0.409,-1.261,0.99
101,2007-09-17,1.15,1.321,0.17100000000000004,0.981
102,2007-09-18,0.61,0.6609999999999999,0.050999999999999934,0.971
103,2007-09-19,0.72,0.275,-0.44499999999999995,0.961
104,2007-09-20,1.34,0.748,-0.5920000000000001,0.9520000000000001
105,2007-09-21,2.11,2.94,0.8300000000000001,0.9420000000000001
106,2007-09-22,1.61,2.488,0.8779999999999999,0.932
107,2007-09-23,2.26,1.1420000000000001,-1.1179999999999997,0.9229999999999999
108,2007-09-24,2.84,1.993,-0.8469999999999998,0.9129999999999999
109,2007-09-25,2.33,2.23,-0.10000000000000009,0.903
110,2007-09-26,1.49,2.759,1.269,0.894
111,2007-09-27,0.51,1.129,0.619,0.884
112,2007-09-28,0.19,0.406,0.21600000000000003,0.8740000000000001
113,2007-09-29,0.12,0.233,0.11300000000000002,0.865
114,2007-09-30,0.1,0.265,0.165,0.855
115,2007-10-01,0.09,0.276,0.18600000000000003,0.845
116,2007-10-02,0.09,0.221,0.131,0.835
117,2007-10-03,0.08,0.19899999999999998,0.11899999999999998,0.826
118,2007-10-04,0.08,0.18,0.09999999999999999,0.816
119,2007-10-05,0.07,0.162,0.092,0.8059999999999999
120,2007-10-06,0.15,0.146,-0.0040000000000000036,0.797
121,2007-10-07,0.65,0.258,-0.392,0.787
122,2007-10-08,0.54,0.32899999999999996,-0.21100000000000008,0.777
123,2007-10-09,0.22,0.20800000000000002,-0.011999999999999983,0.768
124,2007-10-10,0.13,0.166,0.036000000000000004,0.758
125,2007-10-11,1.47,0.358,-1.112,0.748
126,2007-10-12,0.98,1.835,0.855,0.7390000000000001
127,2007-10-13,0.42,0.6729999999999999,0.25299999999999995,0.7290000000000001
128,2007-10-14,1.95,0.255,-1.6949999999999998,0.7190000000000001
129,2007-10-15,2.08,0.621,-1.459,0.71
130,2007-10-16,1.76,1.209,-0.5509999999999999,0.7
131,2007-10-17,1.27,1.831,0.5609999999999999,0.6829999999999999
132,2007-10-18,0.59,0.613,0.02300000000000002,0.667
133,2007-10-19,0.3,0.22,-0.07999999999999999,0.65
